comments,sentiments,compound
"When NE is peaceful and BH is eradicated completely, then we can talk of NE presidency because nobody will allow a "" repentant"" BH to become president. And as for who the real sell out is, I will send you to go and talk to Zik.",pos,0.6249
The chance that the South had under Goodluck Jonathan is lost for a long long time to come.,neg,-0.0772
Then present your candidate and let's see if he or she is sellable and viable.,neu,0.0
That is not true. And you know it.,neg,-0.3252
Amaechi is from the SS but we from the SE are willing to sacrifice our slot of president for him,neu,0.0
you have come with your useless religions card game......i spit,neg,-0.4215
"I wish the southeastern leaders can have a closed door meeting with me, there's something I can devise that can give us Presidency if other regions decide to cheat us of our right",neg,-0.0772
Maybe you do not know this but I will tell you. The Northwest created a problem to undermine other regions in the North by creating BH and allowing it to fester. Now it has gotten out of hand. They created Fulani terrorists and allowed them to destroy North central. All because they want to establish unmitigated dominance. They have started encroaching the South.You think they want power to settle in any other place apart from NW?,neg,-0.5499
You think its by mistake that Buhari has refused to retire his service chiefs who are long over due for retirement? Burantai is going to be instrumental in making sure a military takeover happen is the SW or SE and SS cause problems for Buhari's plans of total domination by the NW/ Fulani.,neg,-0.6369
"In other words, people like Ogbonnaya Onu, Chris Ngige, Rochas Okorocha and even the current minister of state for Education,Emeka Nwajiuba who was in CPC with Buhari are not fit to win party ticket with APC because their tribesmen did not vote APC? Are you saying that the men listed above did not sow in APC because their kinsmen rejected their party affiliation? Sometimes I wonder what some of you mean by you can't reap where you did not sow especially when this discussion is brought up. If the igbos have no place in APC then stop accepting them if they want to join the party. I am not one who votes for a candidate because he is from my tribe. By 2022, whoever is interested in vying for the presidency in APC should go ahead and campaign and contest the primaries. Let delegates be the ones to decide. Whoever wins, let other party faithful support him. If an Igbo man emerges, you are free to vote against him in the general election.",pos,0.9647
"You want to sacrifice your slot for Amaechi? Is Amaechi not from the SS? This isn't about tribe, we are talking about geo-political zone.",pos,0.168
"All these your Epistles should have been channel to NK when he was displaying his foolishness to a sitting Governor,instead you are cheering him on,who will b a first suspect even if there is fifth columnist?",neg,-0.1779
Naughty infant!,neu,0.0
Because when the leader of Boko Haram was killed they stopped right? Because the North is safe today right?,neg,-0.594
"U can't say it better, foolish minions following miscreants NK, I pity hard working educated Igbos,when your kindred are eating cockroaches at midnight and you never care or warn him, this is the repercussions, deal with it.",neg,-0.8145
"You are saying this as a patriotic citizen of a terrorist country, right?",neg,-0.6908
"your people have no brain , is Rivers state part of you Ipdiot ehn",neg,-0.296
"I reject Terrorism. You love it, embrace it. We shall see your end.",neg,-0.2023
Go and sleep or look for what to do with your life That place is their homeland and they are Igbos.,neu,0.0
"True Nigeria people. If you don't know the place, ask questions and not exposing your Ignorance online.",pos,0.6931
"Muna, why do you support Kanu so much. Do you really think that he is a good leader, and do you truly believe his strategy will work? ",pos,0.8176
"Come on, let's seek good governance, igbo presidency and equity for now. If the north or west sees us as IPoBs, they will not trust any igbo candidate. We are meant to build bridges not destroy them.",pos,0.4675
"Once the country is ready to divide, it should divide. Ipobian activities are making igbos more and more hated.",neg,-0.5034
We can't afford to waste innocent igbo lives because of some noisy coward all the way in Isreal. ,neu,0.0083
"Economists have predicted that Igboland/ southeastern Nigeria will soon be the economic central of Nigeria if it doesn't secede, but Kanu has brainwashed you into believing nonsense. We all know that Nigeria is faulty right now, but that doesn't mean that we shouldn't learn from history. Nigeria cannot divide without a civil war, and Buhar has demonstrated that by killing IPoBs.",neg,-0.8549
IPOB need to repent and Submit to Jesus with all their hearts or they will be eventually disgraced,neg,-0.4588
Terrorist every where. I hope there are not boko haram?,neg,-0.4215
And who told you the police officer was killed by IPOB members? Lemme guess....the Fulani controlled police and army abi? They probably carried it on NTA network news as well!,neg,-0.6189
"Dude, if you have nothing sensible to say the shut the fuck up!",neg,-0.5848
Being an igbo person here in nigeria is becoming dangerous because of the hate of other tribes and ethnic groups hate igbos,neg,-0.8885
O GOD GUIDE AND SAVE US FROM THIS HATE DONT ALLOW THEM TO RISE TO FINISH US ,neu,-0.017
-You would know one or two things about cows since you have sexual intercouse with them.,neu,0.0
If you have a father you won't abuse mine. Born throw away bastard.  ,neu,-0.0341
"Pastor, then what happens to Boko Haram? Hypocrites!!",neu,0.0
"They can't !! The more they hate , the higher we go!! It's very glaring!! We will surely laugh best!! God is with us oo. Proudly Igbo forever!!",pos,0.9272
"So why do you call northerners names for supporting Buhari government even the face of this hardship.....or castigate ""Yoruba muslims"" for not abandoning their brother EVEN IF HE IS MAD?",neu,0.039
Useless bastard.,neg,-0.743
Hahahahaha... if that's your only mission then what more proof do any Igbo need to know who's a brother and who's not?,neu,0.0
You suck in your impersonation attempt. Now scram off fulani terrorist.,neg,-0.8225
I knew you were a yoruba bastard And a stinking ewedu gulping incestuous animal of a bloke ,neg,-0.7845
Useless criminal,neg,-0.7351
"U were born by a criminal, raised by a criminal and you are a criminal. Generational thieves. Mushin saliva dripping imbeciile",neg,-0.926
nice one from federal government,pos,0.4215
Nigeria government should be ashamed of their projects to the citizens,neg,-0.4767
Let them use it for street lights and for charging of phones,neu,0.0
Nigerian government will never stop amazing people; you celebrate or commission 100KW of electricity.,pos,0.3645
100KW electricity can only be use by 20 houses that consume 5KW hour or by 10 houses that consume 10KW house. ,neu,0.0
"5KW if they have 1 fridge that start with 2Kw and run on 200W, 1 electric kettle that run on 1.2KW, rice cooker 800w, TV and fan with bulb's have to share remaining 1KW.",pos,0.5423
