comments,sentiments,compound
"When you put a Black Man's real Cassava and Yam-generated Manhood into a Condom designed for Oyinbo GMO Noodles, ",neu,0.0
WHAT DO YOU EXPECT?,neu,0.0
Every man has a plan that will not work!,neu,0.0
"During the mid-1990s I caught a foreign News Report saying that AIDS was so prevalent in East Africa, that CROPS were rotting in the fields, because those who planted them had come down with AIDS before they could harvest them.",neu,0.0
"That was sad enough, but their accusation was that the OYINBOS must have been putting the AIDS VIRUS into the CONDOMS- because those using them were still catching AIDS.",neg,-0.5499
We know that that is IMPOSSIBLE- because the OYONBO SCIENTISTS told us that AIDS VIRUS doesn't WORK that way!,neu,0.0
"So I had to do another test at week 6. This was when the test picked up the virus. I will try to educate people here with the little i learnt, maybe it will help for those who wants to learn.",pos,0.4019
"We have two different types of hiv test kits. One test for both antigen and anti bodies this one picks the virus as early as two weeks, and results comes out withing days to a week, with a window period of a month(meaning by a month and your result shows negative then you are free). The other checks for anti bodies alone and this one picks the virus withing a month for few people, mind you for few people and most people at three months as that is when the body might have produced enough antibodies for it to be detected. And the latter is what we use here in Nigeria, where finger is pricked or blood drawn and the result comes out within 15-20minutes.",neg,-0.872
" The bad thing here is we are not well informed about the window period and seroconversion( period when one is turning from negative to positive and takes as long as 3 months in most people and 6 months in some, meaning your result might show negative yet you are positive) and all that, I advise you google this, due to this lack of information people go about thinking they are negative and go about infecting others, until the sickness has progressed to a later stage where they start falling sick.",neg,-0.9603
" My piece of advice is ensure you use condom( and pray not to be unlucky like me, the girl who gave me has no idea she's infected ) if condom breaks there's what they call PREP, it's a medication used within 72 hours after exposure to prevent you from catching the virus if your partner is positive.",pos,0.6908
THAT IS NOT WHAT THE OFFICIAL INFORMATION ON PReP SAYS!,neu,0.0
They say that the drug must be taken BEFORE EXPOSURE- and CONSTANTLY- or it is NO GOOD!,pos,0.2481
Oga stop feeling all bad Joor...Everyone will die so don't feel cheated. ,neg,-0.7298
"You either take the drugs or take the immune boosters, stop being weak ",neg,-0.4404
"A BLACK AMERICAN NICKNAMED ""Dr. SEBI,"" CLAIMED TO BE ABLE TO CURE AIDS WITH FOOD EXTRACTS.",neu,0.0
"Charges were trumped-up (no pun intended, this time,) against him in 2014, (carrying too much money on a plane,) and he died in prison of a ""brief illness.""",neg,-0.8402
"During the 1930s, an OYINBO named ROYAL RAYMOND RIFE invented a device that could isolate the unique frequency that was given off by Disease Organisms, and use it to destroy them instantly.",neg,-0.6486
"Charges were trumped-up up against HIM (transporting his device across state lines,) and he died of an ""illness"" he contracted in jail.",neg,-0.6908
"A modern Doctor, HULDA REGEHR CLARK, modernized his bulky, 1930s apparatus, and reduced it to the size of a MATCHBOX. Trying to use it in America, her license to practice medicine was withdrawn, so she left the country for them, and went to MEXICO, where she was even curing CANCER with her device.",neg,-0.7297
"Around 2008, a Nigerian Doctor, OGBE OSULA began to experiment with the device, after joining an OYINBO ""NGO,"" MEDICOS SAN FRONTIERS.",neu,0.0
"He soon turned up DEAD of a ""HEART ATTACK:"" at age 32. (When they say this, they never tell you WHAT was used to attack the guy's heart!)",neg,-0.8564
"And please the government should try to create enough awareness as this virus is so common I know about this since I became positive. Please no one should ask me what my symptoms were as no two person can have the same symptom, if you think you might have been exposed go for a test.",pos,0.6808
THAT IS CONSISTENT WITH LYING.,neg,-0.5267
How did you determine that no two people can have the same symptoms from the same disease?,neg,-0.296
"You didn't know what the symptoms of HIV Infection were, so you made done stuff up.",neu,0.0
"I sure did still positive. I am ok now, already came to the fact I am positive, I don't feel bad anymore about it since I started connecting with others I met here on nairaland.",pos,0.9267
The Rapid kit test kit will detect hiv virus as early as 4 weeks. You don't need to visit the lab anymore to confirm your status. Only high risk people are advised to visit the lab for proper confirmation. HIV is not a death sentence and always wear a condom its 90% safe the other 10% is only when your condom breaks and I think you might have been exposed to HIV before now and you didn't know. Getting infected because your condom broke and you changed immediately is not a common norm. Probably there's more to the story you aren't telling us. It's possible you continued having sex when your condom broke,pos,0.1159
USING MULTIPLE CONDOMS IS HOW YOU BREAK ALL OF THEM- ,neu,0.0
"UNLESS MAYBE YOUR LITTLE ORGAN IS ""PLAYING IN THE CATHEDRAL!""",pos,0.2091
Meanwhile these MAN-TRAPS will be riddled with enough Viruses to do the NOLLYWOOD Version of RESIDENT EVIL- but nothing happens to THEM- until about 50 men are dead?,neg,-0.8755
It must be a Man-made Disease!,neu,0.0
It doesn't change anything.,neu,0.0
Good evening everyone.. For those of us who had symptoms or still having symptoms please let's avoid people at this time because our immune system is compromised already.,pos,0.6369
"On a lighter note, the lady is back from school because of the pandemic, convinced her once more, we went back and forth until she agreed to go for a test and i'm with the result now and it's negative.",neu,0.0258
I don't know what to make out of all these. still having some symptoms but i'm moving on gradually.,neu,0.0
As much as i want to be happy. I'm not.,pos,0.6124
I'm still skeptical about this. Something this serious having all HIV symptoms might have effects in years to come just like AIDS. Don't you think?,neu,-0.0451
Wow this is educative,pos,0.5859
.,neu,0.0
"I felt like sharing so others will learn, this might also create awareness as I feel a lot isn't done to educate people about the insidious HIV.",pos,0.7506
"I will try to be as brief as possible. Sometime this year I had a fling with a girl, I have always been careful as to use protection when I ever I have sex, unluckily for me my condom broke, I realized this immediately and pulled out, got a new condom and continued, wasn't up to three weeks or so I fell ill, malaria like symptoms and all, during that same time I started having some hiv symptoms like.",neg,-0.0717
"Had to go for a test it came out negative, this was around week 4 or so. Despite this test I knew I was positive, I just had the feeling I was, the doctors and lab attendants were just playing it down, no disrespect but most lab scientists here have really poor knowledge on HIV test kits and all. Thanks brother for this wonderful piece of advice, please do not lose hope its never a death sentence again. please brother kindly share with us in details those symptoms you noticed after being infected because it will go along way in helping a lot of us please",pos,0.9649
